,index,bidSize_1,bidPrice_1,askPrice_1,askSize_1,bidSize_2,bidPrice_2,askPrice_2,askSize_2,bidSize_3,bidPrice_3,askPrice_3,askSize_3,bidSize_4,bidPrice_4,askPrice_4,askSize_4,bidSize_5,bidPrice_5,askPrice_5,askSize_5,lastPrice,difference,direction,same,up_trend,down_trend
3252,2020-12-29 02:16:42.243344+00:00,36,3740.0,3740.25,26,26,3739.75,3740.5,72,33,3739.5,3740.75,45,34,3739.25,3741.0,54,38,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3255,2020-12-29 02:16:55.143169+00:00,35,3740.0,3740.25,15,31,3739.75,3740.5,83,34,3739.5,3740.75,44,37,3739.25,3741.0,50,42,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3258,2020-12-29 02:17:03.264915+00:00,42,3740.0,3740.5,76,32,3739.75,3740.75,44,37,3739.5,3741.0,50,38,3739.25,3741.25,42,42,3739.0,3741.5,58,3740.25,-0.25,-1,0,0,1
3260,2020-12-29 02:17:04.966330+00:00,1,3740.25,3740.5,76,43,3740.0,3740.75,44,32,3739.75,3741.0,50,37,3739.5,3741.25,42,38,3739.25,3741.5,58,3740.5,-0.25,-1,0,0,1
3261,2020-12-29 02:17:05.855815+00:00,41,3740.0,3740.25,2,32,3739.75,3740.5,77,37,3739.5,3740.75,44,38,3739.25,3741.0,50,42,3739.0,3741.25,42,3740.25,0.25,1,0,1,0
3262,2020-12-29 02:17:07.460999+00:00,38,3740.0,3740.25,9,33,3739.75,3740.5,77,36,3739.5,3740.75,44,40,3739.25,3741.0,50,42,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3275,2020-12-29 02:17:54.057574+00:00,20,3740.0,3740.25,28,37,3739.75,3740.5,75,34,3739.5,3740.75,43,39,3739.25,3741.0,54,41,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3277,2020-12-29 02:17:55.580972+00:00,19,3740.0,3740.25,30,37,3739.75,3740.5,76,34,3739.5,3740.75,43,39,3739.25,3741.0,54,41,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3279,2020-12-29 02:17:58.246994+00:00,25,3740.0,3740.25,15,38,3739.75,3740.5,75,34,3739.5,3740.75,43,42,3739.25,3741.0,54,42,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3280,2020-12-29 02:17:58.483406+00:00,19,3740.0,3740.25,31,37,3739.75,3740.5,76,34,3739.5,3740.75,43,42,3739.25,3741.0,54,42,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3282,2020-12-29 02:18:01.639409+00:00,22,3740.0,3740.25,15,38,3739.75,3740.5,76,34,3739.5,3740.75,43,42,3739.25,3741.0,54,44,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3283,2020-12-29 02:18:05.800738+00:00,27,3740.0,3740.25,16,38,3739.75,3740.5,75,34,3739.5,3740.75,43,40,3739.25,3741.0,54,43,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3286,2020-12-29 02:18:22.896745+00:00,15,3740.0,3740.25,28,37,3739.75,3740.5,76,34,3739.5,3740.75,43,41,3739.25,3741.0,54,44,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3288,2020-12-29 02:18:26.238283+00:00,21,3740.0,3740.25,24,38,3739.75,3740.5,75,33,3739.5,3740.75,43,44,3739.25,3741.0,54,43,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3290,2020-12-29 02:18:29.107397+00:00,34,3740.0,3740.25,9,38,3739.75,3740.5,76,34,3739.5,3740.75,43,40,3739.25,3741.0,54,43,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3292,2020-12-29 02:18:32.153507+00:00,13,3740.25,3740.5,72,32,3740.0,3740.75,44,38,3739.75,3741.0,50,34,3739.5,3741.25,42,40,3739.25,3741.5,56,3740.5,-0.25,-1,0,0,1
3294,2020-12-29 02:18:34.952643+00:00,2,3740.25,3740.5,48,41,3740.0,3740.75,44,36,3739.75,3741.0,50,34,3739.5,3741.25,42,40,3739.25,3741.5,51,3740.25,0.25,1,0,1,0
3295,2020-12-29 02:18:35.428855+00:00,12,3740.25,3740.5,28,34,3740.0,3740.75,44,36,3739.75,3741.0,50,34,3739.5,3741.25,42,40,3739.25,3741.5,51,3740.5,-0.25,-1,0,0,1
3297,2020-12-29 02:18:37.056137+00:00,31,3740.0,3740.25,31,36,3739.75,3740.5,34,40,3739.5,3740.75,45,40,3739.25,3741.0,50,42,3739.0,3741.25,42,3740.25,0.25,1,0,1,0
3298,2020-12-29 02:18:39.867657+00:00,27,3740.0,3740.25,41,35,3739.75,3740.5,48,40,3739.5,3740.75,44,39,3739.25,3741.0,51,42,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3300,2020-12-29 02:18:40.338167+00:00,25,3740.0,3740.25,27,35,3739.75,3740.5,41,39,3739.5,3740.75,44,39,3739.25,3741.0,51,42,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3301,2020-12-29 02:18:41.120475+00:00,28,3740.0,3740.25,28,35,3739.75,3740.5,42,39,3739.5,3740.75,44,39,3739.25,3741.0,51,42,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3302,2020-12-29 02:18:41.271602+00:00,28,3740.0,3740.25,28,35,3739.75,3740.5,42,39,3739.5,3740.75,44,39,3739.25,3741.0,51,42,3739.0,3741.25,42,3740.25,-0.25,-1,0,0,1
3303,2020-12-29 02:18:43.875246+00:00,25,3740.0,3740.25,23,36,3739.75,3740.5,41,39,3739.5,3740.75,44,39,3739.25,3741.0,51,41,3739.0,3741.25,42,3740.0,0.25,1,0,1,0
3308,2020-12-29 02:19:03.608956+00:00,11,3739.75,3740.0,145,48,3739.5,3740.25,43,31,3739.25,3740.5,44,36,3739.0,3740.75,44,40,3738.75,3741.0,61,3739.75,0.25,1,0,1,0
3310,2020-12-29 02:19:07.786924+00:00,24,3739.75,3740.0,38,49,3739.5,3740.25,42,31,3739.25,3740.5,46,36,3739.0,3740.75,47,40,3738.75,3741.0,61,3740.0,-0.25,-1,0,0,1
3315,2020-12-29 02:19:35.542265+00:00,28,3739.75,3740.0,32,46,3739.5,3740.25,42,32,3739.25,3740.5,46,37,3739.0,3740.75,48,40,3738.75,3741.0,63,3739.75,0.25,1,0,1,0
3318,2020-12-29 02:19:41.656239+00:00,64,3740.0,3740.25,44,15,3739.75,3740.5,46,47,3739.5,3740.75,48,32,3739.25,3741.0,63,39,3739.0,3741.25,44,3740.0,-0.25,-1,0,0,1
3322,2020-12-29 02:19:56.270628+00:00,21,3739.75,3740.0,33,45,3739.5,3740.25,40,33,3739.25,3740.5,47,39,3739.0,3740.75,45,41,3738.75,3741.0,63,3739.75,0.25,1,0,1,0
3328,2020-12-29 02:20:21.198460+00:00,46,3739.5,3739.75,25,31,3739.25,3740.0,45,35,3739.0,3740.25,45,40,3738.75,3740.5,47,48,3738.5,3740.75,48,3739.5,0.25,1,0,1,0
3329,2020-12-29 02:20:21.344145+00:00,46,3739.5,3739.75,25,31,3739.25,3740.0,45,35,3739.0,3740.25,45,40,3738.75,3740.5,47,48,3738.5,3740.75,48,3739.75,-0.25,-1,0,0,1
3335,2020-12-29 02:20:41.772117+00:00,41,3739.5,3739.75,16,31,3739.25,3740.0,44,35,3739.0,3740.25,47,40,3738.75,3740.5,47,46,3738.5,3740.75,48,3739.5,0.25,1,0,1,0
3337,2020-12-29 02:20:52.151126+00:00,41,3739.5,3740.0,45,29,3739.25,3740.25,48,34,3739.0,3740.5,47,41,3738.75,3740.75,48,46,3738.5,3741.0,66,3739.75,-0.25,-1,0,0,1
3352,2020-12-29 02:22:09.122192+00:00,24,3740.0,3740.25,47,42,3739.75,3740.5,47,39,3739.5,3740.75,48,29,3739.25,3741.0,61,40,3739.0,3741.25,45,3740.0,-0.25,-1,0,0,1
3354,2020-12-29 02:22:14.848985+00:00,30,3739.75,3740.0,26,43,3739.5,3740.25,46,32,3739.25,3740.5,48,39,3739.0,3740.75,45,41,3738.75,3741.0,63,3739.75,0.25,1,0,1,0
3358,2020-12-29 02:22:30.677563+00:00,36,3739.75,3740.0,24,48,3739.5,3740.25,46,31,3739.25,3740.5,47,38,3739.0,3740.75,45,40,3738.75,3741.0,63,3740.0,-0.25,-1,0,0,1
3360,2020-12-29 02:22:33.806354+00:00,31,3739.75,3740.0,38,45,3739.5,3740.25,46,32,3739.25,3740.5,47,39,3739.0,3740.75,45,40,3738.75,3741.0,63,3739.75,0.25,1,0,1,0
3362,2020-12-29 02:22:40.581594+00:00,31,3739.75,3740.0,36,46,3739.5,3740.25,46,31,3739.25,3740.5,47,38,3739.0,3740.75,45,40,3738.75,3741.0,63,3740.0,-0.25,-1,0,0,1
3363,2020-12-29 02:22:41.284848+00:00,1,3739.75,3740.0,50,53,3739.5,3740.25,49,31,3739.25,3740.5,47,41,3739.0,3740.75,48,40,3738.75,3741.0,63,3739.75,0.25,1,0,1,0
3386,2020-12-29 02:24:46.157233+00:00,43,3739.5,3739.75,33,35,3739.25,3740.0,70,37,3739.0,3740.25,41,44,3738.75,3740.5,47,42,3738.5,3740.75,48,3739.5,0.25,1,0,1,0
3388,2020-12-29 02:24:51.767242+00:00,47,3739.5,3739.75,26,37,3739.25,3740.0,72,37,3739.0,3740.25,41,44,3738.75,3740.5,47,42,3738.5,3740.75,47,3739.75,-0.25,-1,0,0,1
3389,2020-12-29 02:24:52.041681+00:00,52,3739.5,3739.75,20,37,3739.25,3740.0,72,39,3739.0,3740.25,41,42,3738.75,3740.5,47,42,3738.5,3740.75,47,3739.5,0.25,1,0,1,0
3403,2020-12-29 02:26:07.990673+00:00,42,3739.0,3739.25,6,36,3738.75,3739.5,37,38,3738.5,3739.75,42,50,3738.25,3740.0,68,46,3738.0,3740.25,45,3739.25,0.25,1,0,1,0
3408,2020-12-29 02:26:22.913428+00:00,10,3739.25,3739.5,43,44,3739.0,3739.75,32,38,3738.75,3740.0,59,41,3738.5,3740.25,45,50,3738.25,3740.5,61,3739.5,-0.25,-1,0,0,1
3410,2020-12-29 02:26:23.647076+00:00,21,3739.25,3739.5,34,44,3739.0,3739.75,31,38,3738.75,3740.0,59,41,3738.5,3740.25,45,50,3738.25,3740.5,61,3739.25,0.25,1,0,1,0
3415,2020-12-29 02:26:48.919375+00:00,28,3739.25,3739.5,1,47,3739.0,3739.75,26,38,3738.75,3740.0,58,42,3738.5,3740.25,43,50,3738.25,3740.5,59,3739.5,-0.25,-1,0,0,1
3419,2020-12-29 02:27:01.415165+00:00,12,3739.25,3739.5,27,45,3739.0,3739.75,29,38,3738.75,3740.0,60,44,3738.5,3740.25,43,50,3738.25,3740.5,61,3739.25,0.25,1,0,1,0
3426,2020-12-29 02:27:40.724510+00:00,33,3739.25,3739.5,16,44,3739.0,3739.75,29,38,3738.75,3740.0,61,41,3738.5,3740.25,44,52,3738.25,3740.5,61,3739.5,-0.25,-1,0,0,1
3436,2020-12-29 02:28:30.892857+00:00,22,3739.5,3739.75,13,33,3739.25,3740.0,61,45,3739.0,3740.25,40,34,3738.75,3740.5,57,43,3738.5,3740.75,48,3739.75,-0.25,-1,0,0,1
3438,2020-12-29 02:28:39.880971+00:00,6,3739.5,3739.75,25,36,3739.25,3740.0,62,44,3739.0,3740.25,40,37,3738.75,3740.5,52,43,3738.5,3740.75,48,3739.5,0.25,1,0,1,0
3439,2020-12-29 02:28:40.080657+00:00,6,3739.5,3739.75,25,36,3739.25,3740.0,62,44,3739.0,3740.25,40,37,3738.75,3740.5,52,43,3738.5,3740.75,48,3739.75,-0.25,-1,0,0,1
3441,2020-12-29 02:28:44.413017+00:00,14,3739.5,3739.75,27,37,3739.25,3740.0,61,44,3739.0,3740.25,40,37,3738.75,3740.5,52,43,3738.5,3740.75,48,3739.5,0.25,1,0,1,0
3453,2020-12-29 02:29:50.310456+00:00,22,3739.25,3739.5,17,41,3739.0,3739.75,27,35,3738.75,3740.0,65,41,3738.5,3740.25,40,50,3738.25,3740.5,54,3739.25,0.25,1,0,1,0
3454,2020-12-29 02:29:52.011269+00:00,21,3739.25,3739.5,19,43,3739.0,3739.75,27,35,3738.75,3740.0,65,41,3738.5,3740.25,40,50,3738.25,3740.5,54,3739.5,-0.25,-1,0,0,1
3455,2020-12-29 02:29:56.941942+00:00,11,3739.25,3739.5,14,42,3739.0,3739.75,28,35,3738.75,3740.0,65,41,3738.5,3740.25,40,50,3738.25,3740.5,54,3739.25,0.25,1,0,1,0
3457,2020-12-29 02:30:04.755276+00:00,20,3739.25,3739.5,9,43,3739.0,3739.75,28,35,3738.75,3740.0,65,41,3738.5,3740.25,43,50,3738.25,3740.5,54,3739.5,-0.25,-1,0,0,1
3465,2020-12-29 02:30:49.302844+00:00,25,3739.5,3739.75,2,32,3739.25,3740.0,67,42,3739.0,3740.25,41,32,3738.75,3740.5,52,44,3738.5,3740.75,48,3739.75,-0.25,-1,0,0,1
3467,2020-12-29 02:30:50.600172+00:00,33,3739.5,3739.75,6,34,3739.25,3740.0,67,42,3739.0,3740.25,41,34,3738.75,3740.5,52,44,3738.5,3740.75,48,3739.5,0.25,1,0,1,0
3470,2020-12-29 02:30:57.639650+00:00,10,3739.75,3740.0,67,39,3739.5,3740.25,41,33,3739.25,3740.5,52,41,3739.0,3740.75,48,34,3738.75,3741.0,68,3739.75,-0.25,-1,0,0,1
3491,2020-12-29 02:32:42.773961+00:00,27,3739.75,3740.0,64,49,3739.5,3740.25,43,30,3739.25,3740.5,49,37,3739.0,3740.75,48,34,3738.75,3741.0,67,3740.0,-0.25,-1,0,0,1
3494,2020-12-29 02:32:58.231712+00:00,17,3739.75,3740.0,61,49,3739.5,3740.25,42,30,3739.25,3740.5,49,37,3739.0,3740.75,48,34,3738.75,3741.0,67,3739.75,0.25,1,0,1,0
3497,2020-12-29 02:33:20.896556+00:00,42,3739.75,3740.0,2,51,3739.5,3740.25,42,30,3739.25,3740.5,49,38,3739.0,3740.75,46,39,3738.75,3741.0,66,3740.0,-0.25,-1,0,0,1
3505,2020-12-29 02:33:48.759969+00:00,27,3740.0,3740.25,30,43,3739.75,3740.5,47,46,3739.5,3740.75,43,28,3739.25,3741.0,61,41,3739.0,3741.25,41,3740.25,-0.25,-1,0,0,1
3510,2020-12-29 02:34:01.815998+00:00,26,3740.0,3740.25,17,42,3739.75,3740.5,32,42,3739.5,3740.75,43,31,3739.25,3741.0,51,47,3739.0,3741.25,39,3740.0,0.25,1,0,1,0
3511,2020-12-29 02:34:02.961551+00:00,27,3740.0,3740.25,23,42,3739.75,3740.5,33,44,3739.5,3740.75,45,31,3739.25,3741.0,51,47,3739.0,3741.25,38,3740.25,-0.25,-1,0,0,1
3512,2020-12-29 02:34:04.306559+00:00,31,3740.0,3740.25,7,42,3739.75,3740.5,33,44,3739.5,3740.75,45,31,3739.25,3741.0,51,47,3739.0,3741.25,38,3740.0,0.25,1,0,1,0
3513,2020-12-29 02:34:06.606601+00:00,27,3740.0,3740.25,4,41,3739.75,3740.5,30,44,3739.5,3740.75,43,31,3739.25,3741.0,51,47,3739.0,3741.25,38,3740.25,-0.25,-1,0,0,1
3514,2020-12-29 02:34:09.730142+00:00,27,3740.0,3740.25,14,42,3739.75,3740.5,32,44,3739.5,3740.75,42,31,3739.25,3741.0,50,46,3739.0,3741.25,36,3740.0,0.25,1,0,1,0
3521,2020-12-29 02:34:42.062508+00:00,29,3740.0,3740.25,8,55,3739.75,3740.5,32,35,3739.5,3740.75,42,33,3739.25,3741.0,50,46,3739.0,3741.25,35,3740.25,-0.25,-1,0,0,1
3525,2020-12-29 02:34:55.834829+00:00,39,3740.0,3740.25,18,52,3739.75,3740.5,32,35,3739.5,3740.75,42,31,3739.25,3741.0,53,46,3739.0,3741.25,34,3740.0,0.25,1,0,1,0
3527,2020-12-29 02:34:59.791001+00:00,22,3740.0,3740.25,22,52,3739.75,3740.5,32,35,3739.5,3740.75,42,33,3739.25,3741.0,53,46,3739.0,3741.25,34,3740.25,-0.25,-1,0,0,1
3528,2020-12-29 02:35:03.003409+00:00,36,3740.0,3740.25,9,52,3739.75,3740.5,32,35,3739.5,3740.75,42,31,3739.25,3741.0,53,46,3739.0,3741.25,34,3740.0,0.25,1,0,1,0
3530,2020-12-29 02:35:08.485622+00:00,29,3740.0,3740.25,15,52,3739.75,3740.5,32,35,3739.5,3740.75,42,33,3739.25,3741.0,53,46,3739.0,3741.25,34,3740.25,-0.25,-1,0,0,1
3534,2020-12-29 02:35:19.300614+00:00,5,3740.25,3740.5,35,39,3740.0,3740.75,42,51,3739.75,3741.0,49,35,3739.5,3741.25,34,31,3739.25,3741.5,45,3740.5,-0.25,-1,0,0,1
3535,2020-12-29 02:35:21.698686+00:00,35,3740.0,3740.5,31,51,3739.75,3740.75,42,35,3739.5,3741.0,49,31,3739.25,3741.25,34,46,3739.0,3741.5,45,3740.25,0.25,1,0,1,0
3540,2020-12-29 02:35:48.215709+00:00,52,3739.75,3740.0,2,35,3739.5,3740.25,29,33,3739.25,3740.5,32,46,3739.0,3740.75,42,41,3738.75,3741.0,49,3740.0,0.25,1,0,1,0
3543,2020-12-29 02:35:56.575099+00:00,35,3739.5,3739.75,23,34,3739.25,3740.0,34,42,3739.0,3740.25,36,39,3738.75,3740.5,36,45,3738.5,3740.75,45,3739.75,0.25,1,0,1,0
3545,2020-12-29 02:35:58.798380+00:00,26,3739.5,3739.75,8,35,3739.25,3740.0,35,40,3739.0,3740.25,36,41,3738.75,3740.5,36,43,3738.5,3740.75,45,3739.5,0.25,1,0,1,0
3548,2020-12-29 02:36:07.480075+00:00,15,3739.75,3740.0,29,38,3739.5,3740.25,38,33,3739.25,3740.5,37,40,3739.0,3740.75,45,38,3738.75,3741.0,55,3739.75,-0.25,-1,0,0,1
3558,2020-12-29 02:37:06.087292+00:00,20,3739.5,3739.75,25,32,3739.25,3740.0,31,42,3739.0,3740.25,36,40,3738.75,3740.5,39,43,3738.5,3740.75,45,3739.5,0.25,1,0,1,0
3559,2020-12-29 02:37:07.926472+00:00,37,3739.5,3739.75,14,33,3739.25,3740.0,31,42,3739.0,3740.25,36,38,3738.75,3740.5,39,43,3738.5,3740.75,45,3739.75,-0.25,-1,0,0,1
3562,2020-12-29 02:37:21.953515+00:00,18,3739.5,3739.75,24,33,3739.25,3740.0,31,40,3739.0,3740.25,36,40,3738.75,3740.5,39,43,3738.5,3740.75,45,3739.5,0.25,1,0,1,0
3567,2020-12-29 02:37:50.265218+00:00,39,3739.5,3739.75,5,34,3739.25,3740.0,32,39,3739.0,3740.25,36,38,3738.75,3740.5,39,45,3738.5,3740.75,45,3739.75,-0.25,-1,0,0,1
3568,2020-12-29 02:37:51.358335+00:00,11,3739.75,3740.0,25,37,3739.5,3740.25,36,34,3739.25,3740.5,39,39,3739.0,3740.75,45,38,3738.75,3741.0,57,3740.0,-0.25,-1,0,0,1
3578,2020-12-29 02:38:42.945043+00:00,39,3739.5,3739.75,6,32,3739.25,3740.0,27,42,3739.0,3740.25,32,38,3738.75,3740.5,39,46,3738.5,3740.75,45,3739.75,0.25,1,0,1,0
3582,2020-12-29 02:38:55.274055+00:00,20,3739.75,3740.0,20,43,3739.5,3740.25,31,33,3739.25,3740.5,39,40,3739.0,3740.75,45,38,3738.75,3741.0,55,3740.0,-0.25,-1,0,0,1
3594,2020-12-29 02:40:01.077633+00:00,21,3740.0,3740.25,12,29,3739.75,3740.5,37,43,3739.5,3740.75,42,39,3739.25,3741.0,50,42,3739.0,3741.25,33,3740.25,-0.25,-1,0,0,1
3596,2020-12-29 02:40:05.346532+00:00,28,3740.0,3740.25,14,29,3739.75,3740.5,37,44,3739.5,3740.75,42,36,3739.25,3741.0,44,45,3739.0,3741.25,33,3740.0,0.25,1,0,1,0
3599,2020-12-29 02:40:16.997237+00:00,30,3740.0,3740.25,7,30,3739.75,3740.5,37,45,3739.5,3740.75,42,35,3739.25,3741.0,44,46,3739.0,3741.25,33,3740.25,-0.25,-1,0,0,1
3601,2020-12-29 02:40:22.146213+00:00,10,3740.25,3740.5,26,34,3740.0,3740.75,40,32,3739.75,3741.0,45,42,3739.5,3741.25,33,35,3739.25,3741.5,47,3740.5,-0.25,-1,0,0,1
3606,2020-12-29 02:40:38.207039+00:00,16,3740.25,3740.5,20,35,3740.0,3740.75,50,30,3739.75,3741.0,45,43,3739.5,3741.25,32,38,3739.25,3741.5,47,3740.25,0.25,1,0,1,0
3610,2020-12-29 02:40:55.821133+00:00,20,3740.25,3740.5,27,32,3740.0,3740.75,44,32,3739.75,3741.0,45,44,3739.5,3741.25,32,37,3739.25,3741.5,47,3740.5,-0.25,-1,0,0,1
3613,2020-12-29 02:41:06.029972+00:00,29,3740.25,3740.5,13,34,3740.0,3740.75,44,32,3739.75,3741.0,45,42,3739.5,3741.25,32,37,3739.25,3741.5,47,3740.25,0.25,1,0,1,0
3615,2020-12-29 02:41:14.539809+00:00,24,3740.25,3740.5,23,34,3740.0,3740.75,44,31,3739.75,3741.0,45,43,3739.5,3741.25,31,37,3739.25,3741.5,47,3740.5,-0.25,-1,0,0,1
3616,2020-12-29 02:41:15.116839+00:00,33,3741.25,3741.5,18,36,3741.0,3741.75,35,32,3740.75,3742.0,89,42,3740.5,3742.25,41,34,3740.25,3742.5,53,3741.5,-1.0,-1,0,0,1
3617,2020-12-29 02:41:15.183964+00:00,19,3741.25,3741.5,18,34,3741.0,3741.75,35,33,3740.75,3742.0,90,42,3740.5,3742.25,37,32,3740.25,3742.5,53,3741.25,0.25,1,0,1,0
3619,2020-12-29 02:41:17.047159+00:00,37,3740.75,3741.25,48,42,3740.5,3741.5,62,30,3740.25,3741.75,36,38,3740.0,3742.0,96,41,3739.75,3742.25,39,3741.0,0.25,1,0,1,0
3622,2020-12-29 02:41:21.689379+00:00,18,3741.0,3741.25,10,37,3740.75,3741.5,23,42,3740.5,3741.75,36,24,3740.25,3742.0,96,39,3740.0,3742.25,41,3741.25,-0.25,-1,0,0,1
3624,2020-12-29 02:41:25.072626+00:00,26,3741.0,3741.25,10,35,3740.75,3741.5,27,42,3740.5,3741.75,35,28,3740.25,3742.0,96,39,3740.0,3742.25,41,3741.0,0.25,1,0,1,0
3625,2020-12-29 02:41:26.465864+00:00,15,3741.0,3741.25,20,38,3740.75,3741.5,27,42,3740.5,3741.75,35,28,3740.25,3742.0,96,38,3740.0,3742.25,41,3741.25,-0.25,-1,0,0,1
3627,2020-12-29 02:41:28.267667+00:00,13,3741.0,3741.25,23,38,3740.75,3741.5,26,42,3740.5,3741.75,35,28,3740.25,3742.0,96,38,3740.0,3742.25,41,3741.0,0.25,1,0,1,0
3628,2020-12-29 02:41:29.004385+00:00,15,3741.0,3741.25,22,38,3740.75,3741.5,26,42,3740.5,3741.75,35,28,3740.25,3742.0,96,38,3740.0,3742.25,41,3741.25,-0.25,-1,0,0,1
3630,2020-12-29 02:41:32.480367+00:00,25,3741.0,3741.25,11,38,3740.75,3741.5,26,46,3740.5,3741.75,33,28,3740.25,3742.0,96,36,3740.0,3742.25,41,3741.0,0.25,1,0,1,0
3632,2020-12-29 02:41:36.272737+00:00,16,3741.25,3741.5,26,39,3741.0,3741.75,33,37,3740.75,3742.0,95,47,3740.5,3742.25,42,31,3740.25,3742.5,49,3741.25,-0.25,-1,0,0,1
3634,2020-12-29 02:41:40.990548+00:00,36,3741.0,3741.25,7,39,3740.75,3741.5,26,47,3740.5,3741.75,33,31,3740.25,3742.0,91,37,3740.0,3742.25,42,3741.0,0.25,1,0,1,0
3636,2020-12-29 02:41:45.192772+00:00,37,3741.0,3741.25,2,39,3740.75,3741.5,26,47,3740.5,3741.75,33,30,3740.25,3742.0,90,37,3740.0,3742.25,42,3741.25,-0.25,-1,0,0,1
3638,2020-12-29 02:41:47.891259+00:00,13,3741.25,3741.5,23,36,3741.0,3741.75,32,39,3740.75,3742.0,90,44,3740.5,3742.25,42,32,3740.25,3742.5,49,3741.5,-0.25,-1,0,0,1
3640,2020-12-29 02:41:53.700323+00:00,39,3741.0,3741.5,32,38,3740.75,3741.75,33,46,3740.5,3742.0,90,36,3740.25,3742.25,42,37,3740.0,3742.5,48,3741.25,0.25,1,0,1,0
3641,2020-12-29 02:41:54.611904+00:00,29,3741.0,3741.25,16,38,3740.75,3741.5,26,46,3740.5,3741.75,33,37,3740.25,3742.0,90,37,3740.0,3742.25,42,3741.0,0.25,1,0,1,0
3643,2020-12-29 02:41:56.617750+00:00,2,3741.25,3741.5,25,38,3741.0,3741.75,33,38,3740.75,3742.0,90,46,3740.5,3742.25,42,37,3740.25,3742.5,48,3741.25,-0.25,-1,0,0,1
3646,2020-12-29 02:42:04.424884+00:00,14,3741.25,3741.5,26,39,3741.0,3741.75,35,37,3740.75,3742.0,90,45,3740.5,3742.25,44,37,3740.25,3742.5,49,3741.5,-0.25,-1,0,0,1
3647,2020-12-29 02:42:07.935280+00:00,14,3741.25,3741.5,25,39,3741.0,3741.75,34,37,3740.75,3742.0,90,46,3740.5,3742.25,44,37,3740.25,3742.5,49,3741.25,0.25,1,0,1,0
3649,2020-12-29 02:42:15.075648+00:00,34,3741.0,3741.25,15,37,3740.75,3741.5,29,45,3740.5,3741.75,35,37,3740.25,3742.0,90,43,3740.0,3742.25,44,3741.0,0.25,1,0,1,0
3651,2020-12-29 02:42:18.882429+00:00,6,3740.75,3741.0,36,44,3740.5,3741.25,35,35,3740.25,3741.5,31,38,3740.0,3741.75,39,41,3739.75,3742.0,96,3740.75,0.25,1,0,1,0
3652,2020-12-29 02:42:20.048972+00:00,12,3740.75,3741.0,28,44,3740.5,3741.25,35,35,3740.25,3741.5,31,38,3740.0,3741.75,40,41,3739.75,3742.0,96,3741.0,-0.25,-1,0,0,1
3654,2020-12-29 02:42:21.692864+00:00,9,3740.75,3741.0,22,43,3740.5,3741.25,28,35,3740.25,3741.5,31,42,3740.0,3741.75,40,41,3739.75,3742.0,96,3740.75,0.25,1,0,1,0
3658,2020-12-29 02:42:34.678715+00:00,7,3740.75,3741.0,22,45,3740.5,3741.25,28,32,3740.25,3741.5,37,37,3740.0,3741.75,40,41,3739.75,3742.0,97,3741.0,-0.25,-1,0,0,1
3659,2020-12-29 02:42:38.318112+00:00,35,3740.5,3740.75,18,30,3740.25,3741.0,21,33,3740.0,3741.25,35,43,3739.75,3741.5,37,63,3739.5,3741.75,40,3740.5,0.5,1,0,1,0
3662,2020-12-29 02:42:48.305341+00:00,36,3740.5,3740.75,15,32,3740.25,3741.0,27,33,3740.0,3741.25,38,43,3739.75,3741.5,37,62,3739.5,3741.75,40,3740.75,-0.25,-1,0,0,1
3667,2020-12-29 02:43:09.964233+00:00,40,3740.5,3740.75,13,33,3740.25,3741.0,24,33,3740.0,3741.25,40,41,3739.75,3741.5,37,62,3739.5,3741.75,40,3740.5,0.25,1,0,1,0
3669,2020-12-29 02:43:21.963008+00:00,38,3740.5,3740.75,16,32,3740.25,3741.0,21,35,3740.0,3741.25,40,41,3739.75,3741.5,38,60,3739.5,3741.75,39,3740.75,-0.25,-1,0,0,1
3672,2020-12-29 02:43:31.900761+00:00,33,3740.5,3740.75,20,33,3740.25,3741.0,23,36,3740.0,3741.25,40,40,3739.75,3741.5,36,59,3739.5,3741.75,37,3740.5,0.25,1,0,1,0
3674,2020-12-29 02:43:35.685979+00:00,33,3740.25,3740.5,17,34,3740.0,3740.75,29,34,3739.75,3741.0,26,58,3739.5,3741.25,41,44,3739.25,3741.5,42,3740.25,0.25,1,0,1,0
3677,2020-12-29 02:43:40.668452+00:00,20,3740.0,3740.25,20,39,3739.75,3740.5,36,53,3739.5,3740.75,31,41,3739.25,3741.0,27,45,3739.0,3741.25,45,3740.0,0.25,1,0,1,0
